"timeStamp";"validityLeft";"validityRight";"pupilLeft";"pupilRight";"block";"trial";"cue";"event"
301781;0;0;3.39;3.49;2;68;"valid";"baseline"
301797;0;0;3.38;3.47;2;68;"valid";"baseline"
301814;0;0;3.39;3.45;2;68;"valid";"baseline"
301831;0;0;3.38;3.45;2;68;"valid";"baseline"
301847;0;0;3.36;3.46;2;68;"valid";"baseline"
301864;0;0;3.4;3.47;2;68;"valid";"cue"
301881;0;0;3.4;3.44;2;68;"valid";"cue"
301897;0;0;3.43;3.44;2;68;"valid";"cue"
301914;0;0;3.37;3.44;2;68;"valid";"cue"
301931;0;0;3.41;3.51;2;68;"valid";"cue"
301947;0;0;3.34;3.52;2;68;"valid";"cue"
301964;0;0;3.38;3.49;2;68;"valid";"cue"
301981;0;0;3.37;3.43;2;68;"valid";"cue"
301997;0;0;3.41;3.41;2;68;"valid";"cue"
302014;0;0;3.38;3.51;2;68;"valid";"cue"
302031;0;0;3.38;3.52;2;68;"valid";"cue"
302047;0;0;3.39;3.53;2;68;"valid";"cue"
302064;0;0;3.36;3.37;2;68;"valid";"cue"
302080;0;0;3.35;3.41;2;68;"valid";"cue"
302097;0;0;3.33;3.44;2;68;"valid";"cue"
302114;0;0;3.39;3.39;2;68;"valid";"cue"
302130;0;0;3.36;3.38;2;68;"valid";"cue"
302147;0;0;3.38;3.38;2;68;"valid";"cue"
302164;0;0;3.34;3.39;2;68;"valid";"cue"
302180;0;0;3.36;3.45;2;68;"valid";"cue"
302197;0;0;3.35;3.45;2;68;"valid";"cue"
302214;0;0;3.31;3.38;2;68;"valid";"cue"
302230;0;0;3.29;3.31;2;68;"valid";"cue"
302247;0;0;3.27;3.27;2;68;"valid";"cue"
302264;0;0;3.26;3.33;2;68;"valid";"target"
302280;0;0;3.26;3.37;2;68;"valid";"target"
302297;0;0;3.28;3.38;2;68;"valid";"target"
302314;0;0;3.23;3.37;2;68;"valid";"target"
302330;0;0;3.2;3.37;2;68;"valid";"target"
302347;0;0;3.17;3.37;2;68;"valid";"target"
302364;0;0;3.21;3.32;2;68;"valid";"target"
302380;0;0;3.2;3.28;2;68;"valid";"target"
302397;0;0;3.22;3.25;2;68;"valid";"target"
302414;0;0;3.18;3.21;2;68;"valid";"target"
302430;0;0;3.17;3.23;2;68;"valid";"target"
302447;0;0;3.25;3.23;2;68;"valid";"target"
302464;0;0;3.18;3.25;2;68;"valid";"target"
302480;0;0;3.19;3.24;2;68;"valid";"target"
302497;0;0;3.21;3.12;2;68;"valid";"target"
302514;0;0;3.17;3.25;2;68;"valid";"target"
302530;0;0;3.15;3.26;2;68;"valid";"target"
302547;0;0;3.13;3.24;2;68;"valid";"target"
302564;0;0;3.18;3.29;2;68;"valid";"target"
302580;0;0;3.19;3.25;2;68;"valid";"target"
302597;0;0;3.28;3.21;2;68;"valid";"target"
302613;0;0;3.22;3.24;2;68;"valid";"target"
302630;0;0;3.19;3.23;2;68;"valid";"target"
302647;0;0;3.31;3.23;2;68;"valid";"target"
302663;0;0;3.21;3.33;2;68;"valid";"target"
302680;0;0;3.22;3.28;2;68;"valid";"target"
302697;0;0;3.27;3.2;2;68;"valid";"target"
302713;0;0;3.22;3.23;2;68;"valid";"target"
302730;0;0;3.25;3.27;2;68;"valid";"target"
302747;0;0;3.26;3.19;2;68;"valid";"target"
302763;0;0;3.23;3.35;2;68;"valid";"target"
302780;0;0;3.22;3.31;2;68;"valid";"target"
302797;0;0;3.2;3.31;2;68;"valid";"target"
302813;0;0;3.23;3.3;2;68;"valid";"target"
302830;0;0;3.24;3.33;2;68;"valid";"target"
302847;0;0;3.28;3.33;2;68;"valid";"target"
302863;0;0;3.2;3.35;2;68;"valid";"target"
302880;0;0;3.24;3.3;2;68;"valid";"target"
302897;0;0;3.36;3.31;2;68;"valid";"target"
302913;0;0;3.28;3.32;2;68;"valid";"target"
302930;0;0;3.25;3.36;2;68;"valid";"target"
302947;0;0;3.3;3.32;2;68;"valid";"target"
302963;0;0;3.26;3.27;2;68;"valid";"target"
302980;0;0;3.24;3.24;2;68;"valid";"target"
302997;0;0;3.26;3.22;2;68;"valid";"target"
303013;0;0;3.26;3.25;2;68;"valid";"target"
303030;0;0;3.24;3.31;2;68;"valid";"target"
303047;0;0;3.24;3.23;2;68;"valid";"target"
303063;0;0;3.25;3.31;2;68;"valid";"target"
303080;0;0;3.21;3.35;2;68;"valid";"target"
303097;0;0;3.28;3.22;2;68;"valid";"target"
303113;0;0;3.25;3.29;2;68;"valid";"target"
303130;0;0;3.24;3.26;2;68;"valid";"target"
303146;0;0;3.31;3.29;2;68;"valid";"target"
303163;0;0;3.27;3.31;2;68;"valid";"target"
303180;0;0;3.23;3.32;2;68;"valid";"target"
303196;0;0;3.31;3.32;2;68;"valid";"target"
303213;0;0;3.21;3.29;2;68;"valid";"target"
303230;0;0;3.23;3.26;2;68;"valid";"target"
303246;0;0;3.28;3.11;2;68;"valid";"target"
303263;0;0;3.21;3.28;2;68;"valid";"target"
303280;0;0;3.19;3.31;2;68;"valid";"target"
303296;0;0;3.18;3.29;2;68;"valid";"target"
303313;0;0;3.2;3.2;2;68;"valid";"target"
303330;0;0;3.29;3.17;2;68;"valid";"target"
303346;0;0;3.16;3.21;2;68;"valid";"target"
303363;0;0;3.17;3.31;2;68;"valid";"target"
303380;0;0;3.02;3.31;2;68;"valid";"target"
303596;0;0;3.2;3.31;2;68;"valid";"target"
303613;0;0;3.18;3.18;2;68;"valid";"target"
303629;0;0;3.28;3.27;2;68;"valid";"target"
303646;4;0;NA;3.21;2;68;"valid";"target"
303663;0;0;3.19;3.37;2;68;"valid";"target"
303679;0;0;3.14;3.3;2;68;"valid";"target"
303696;0;0;3.25;3.22;2;68;"valid";"target"
303713;0;0;3.14;3.33;2;68;"valid";"target"
303729;0;0;3.14;3.34;2;68;"valid";"target"
303746;0;0;3.17;3.35;2;68;"valid";"target"
303763;0;0;3.14;3.35;2;68;"valid";"target"
303779;0;0;3.14;3.35;2;68;"valid";"target"
303796;0;0;3.21;3.34;2;68;"valid";"target"
303813;0;0;3.13;3.37;2;68;"valid";"target"
303829;0;0;3.17;3.35;2;68;"valid";"target"
303846;0;0;3.15;3.35;2;68;"valid";"target"
303863;0;0;3.13;3.57;2;68;"valid";"target"
303879;0;0;3.17;3.49;2;68;"valid";"target"
303896;0;0;3.18;3.46;2;68;"valid";"target"
303913;0;0;3.15;3.55;2;68;"valid";"target"
303929;0;0;3.19;3.51;2;68;"valid";"target"
303946;0;0;3.18;3.52;2;68;"valid";"target"
303963;0;0;3.19;3.67;2;68;"valid";"target"
303979;0;0;3.19;3.58;2;68;"valid";"target"
303996;0;0;3.24;3.58;2;68;"valid";"target"
304012;0;0;3.2;3.65;2;68;"valid";"target"
304029;0;0;3.21;3.61;2;68;"valid";"target"
304046;0;0;3.35;3.52;2;68;"valid";"target"
304062;0;0;3.29;3.51;2;68;"valid";"target"
304079;0;0;3.32;3.5;2;68;"valid";"target"
304096;0;0;3.2;3.65;2;68;"valid";"target"
304112;0;0;3.22;3.67;2;68;"valid";"target"
304129;0;0;3.25;3.69;2;68;"valid";"target"
304146;0;0;3.22;3.62;2;68;"valid";"target"
304162;0;0;3.22;3.63;2;68;"valid";"target"
304179;0;0;3.34;3.63;2;68;"valid";"target"
304196;0;0;3.22;3.67;2;68;"valid";"target"
304212;0;0;3.23;3.67;2;68;"valid";"target"
304229;0;0;3.26;3.66;2;68;"valid";"target"
304246;0;0;3.22;3.68;2;68;"valid";"target"
304262;0;0;3.23;3.68;2;69;"invalid";"baseline"
304279;0;0;3.22;3.56;2;69;"invalid";"baseline"
304296;0;0;3.22;3.61;2;69;"invalid";"baseline"
304312;0;0;3.2;3.69;2;69;"invalid";"baseline"
304329;0;0;3.32;3.65;2;69;"invalid";"baseline"
304346;0;0;3.23;3.66;2;69;"invalid";"baseline"
304362;0;0;3.2;3.59;2;69;"invalid";"baseline"
304379;0;0;3.23;3.64;2;69;"invalid";"baseline"
304396;0;0;3.2;3.71;2;69;"invalid";"baseline"
304412;0;0;3.2;3.64;2;69;"invalid";"baseline"
304429;0;0;3.24;3.58;2;69;"invalid";"baseline"
304446;0;0;3.19;3.6;2;69;"invalid";"baseline"
304462;0;0;3.18;3.71;2;69;"invalid";"baseline"
304479;0;0;3.29;3.7;2;69;"invalid";"baseline"
304496;0;0;3.21;3.55;2;69;"invalid";"baseline"
304512;0;0;3.18;3.54;2;69;"invalid";"baseline"
304529;0;0;3.25;3.49;2;69;"invalid";"baseline"
304545;0;0;3.2;3.73;2;69;"invalid";"baseline"
304562;0;0;3.25;3.65;2;69;"invalid";"baseline"
304579;0;0;3.28;3.71;2;69;"invalid";"baseline"
304595;0;0;3.21;3.75;2;69;"invalid";"baseline"
304612;0;0;3.19;3.74;2;69;"invalid";"baseline"
304629;0;0;3.27;3.69;2;69;"invalid";"baseline"
304645;0;0;3.28;3.71;2;69;"invalid";"baseline"
304662;0;4;3.27;NA;2;69;"invalid";"baseline"
304679;0;0;3.26;3.64;2;69;"invalid";"baseline"
304695;0;0;3.24;3.69;2;69;"invalid";"baseline"
304712;0;0;3.26;3.69;2;69;"invalid";"baseline"
304729;0;0;3.27;3.66;2;69;"invalid";"baseline"
304745;0;0;3.31;3.67;2;69;"invalid";"baseline"
304762;0;0;3.44;3.79;2;69;"invalid";"baseline"
304779;0;0;3.31;3.76;2;69;"invalid";"baseline"
304795;0;0;3.31;3.69;2;69;"invalid";"baseline"
304812;0;0;3.34;3.74;2;69;"invalid";"baseline"
304829;0;0;3.33;3.81;2;69;"invalid";"baseline"
304845;0;0;3.33;3.76;2;69;"invalid";"baseline"
304862;0;0;3.4;3.86;2;69;"invalid";"baseline"
304879;0;0;3.35;3.75;2;69;"invalid";"baseline"
304895;0;0;3.38;3.78;2;69;"invalid";"baseline"
304912;0;0;3.33;3.66;2;69;"invalid";"baseline"
304929;0;0;3.32;3.72;2;69;"invalid";"baseline"
304945;0;0;3.39;3.84;2;69;"invalid";"baseline"
304962;0;0;3.35;3.81;2;69;"invalid";"baseline"
304979;0;0;3.36;3.84;2;69;"invalid";"baseline"
304995;0;0;3.43;3.84;2;69;"invalid";"baseline"
305012;0;0;3.39;3.97;2;69;"invalid";"baseline"
305029;0;0;3.37;3.82;2;69;"invalid";"baseline"
305045;0;0;3.44;3.83;2;69;"invalid";"baseline"
305062;0;0;3.36;3.87;2;69;"invalid";"baseline"
305078;0;0;3.43;3.78;2;69;"invalid";"baseline"
305095;0;0;3.39;3.95;2;69;"invalid";"baseline"
305112;0;0;3.42;3.95;2;69;"invalid";"baseline"
305128;0;0;3.47;3.95;2;69;"invalid";"baseline"
305145;0;0;3.4;3.93;2;69;"invalid";"baseline"
305162;0;0;3.42;3.82;2;69;"invalid";"baseline"
305178;0;0;3.47;3.75;2;69;"invalid";"baseline"
305195;0;0;3.4;3.58;2;69;"invalid";"baseline"
305212;0;0;3.42;3.76;2;69;"invalid";"baseline"
305228;0;0;3.44;3.61;2;69;"invalid";"baseline"
305245;0;0;3.42;3.86;2;69;"invalid";"baseline"
305262;0;0;3.48;3.7;2;69;"invalid";"baseline"
305278;0;0;3.53;3.89;2;69;"invalid";"baseline"
305295;0;0;3.6;3.84;2;69;"invalid";"baseline"
305312;4;4;NA;NA;2;69;"invalid";"baseline"
305328;0;0;3.44;3.65;2;69;"invalid";"baseline"
305345;0;0;3.39;3.62;2;69;"invalid";"baseline"
305362;0;0;3.35;3.62;2;69;"invalid";"baseline"
305378;0;0;3.42;3.6;2;69;"invalid";"baseline"
305395;0;0;3.4;3.57;2;69;"invalid";"baseline"
305411;0;0;3.44;3.56;2;69;"invalid";"baseline"
305428;0;0;3.43;3.55;2;69;"invalid";"baseline"
305445;0;0;3.44;3.58;2;69;"invalid";"baseline"
305461;0;0;3.43;3.57;2;69;"invalid";"baseline"
305478;0;0;3.42;3.57;2;69;"invalid";"baseline"
305495;0;0;3.41;3.64;2;69;"invalid";"baseline"
305511;0;0;3.45;3.64;2;69;"invalid";"baseline"
305528;0;0;3.37;3.63;2;69;"invalid";"baseline"
305545;0;0;3.41;3.58;2;69;"invalid";"baseline"
305561;0;0;3.41;3.57;2;69;"invalid";"baseline"
305578;0;0;3.41;3.57;2;69;"invalid";"baseline"
305595;0;0;3.36;3.55;2;69;"invalid";"baseline"
305611;0;0;3.4;3.54;2;69;"invalid";"baseline"
305628;0;0;3.42;3.56;2;69;"invalid";"baseline"
305645;0;0;3.36;3.59;2;69;"invalid";"baseline"
305661;0;0;3.35;3.6;2;69;"invalid";"baseline"
305678;0;0;3.42;3.52;2;69;"invalid";"baseline"
305695;0;0;3.43;3.45;2;69;"invalid";"baseline"
305711;0;0;3.49;3.41;2;69;"invalid";"baseline"
305728;0;0;3.42;3.51;2;69;"invalid";"baseline"
305745;0;0;3.38;3.48;2;69;"invalid";"baseline"
305761;0;0;3.4;3.5;2;69;"invalid";"cue"
305778;0;0;3.39;3.53;2;69;"invalid";"cue"
305795;0;0;3.39;3.51;2;69;"invalid";"cue"
305811;0;0;3.41;3.53;2;69;"invalid";"cue"
305828;0;0;3.41;3.48;2;69;"invalid";"cue"
305845;0;0;3.42;3.48;2;69;"invalid";"cue"
305861;0;0;3.42;3.47;2;69;"invalid";"cue"
305878;0;0;3.37;3.57;2;69;"invalid";"cue"
305895;0;0;3.41;3.48;2;69;"invalid";"cue"
305911;0;0;3.41;3.51;2;69;"invalid";"cue"
305928;0;0;3.41;3.55;2;69;"invalid";"cue"
305944;0;0;3.42;3.58;2;69;"invalid";"cue"
305961;0;0;3.46;3.6;2;69;"invalid";"cue"
305978;4;0;NA;3.15;2;69;"invalid";"cue"
306278;0;4;3.62;NA;2;69;"invalid";"target"
306294;0;4;3.62;NA;2;69;"invalid";"target"
306311;4;4;NA;NA;2;69;"invalid";"target"
306328;0;4;3.53;NA;2;69;"invalid";"target"
306344;0;4;3.54;NA;2;69;"invalid";"target"
306361;0;4;3.4;NA;2;69;"invalid";"target"
306378;0;4;3.39;NA;2;69;"invalid";"target"
306394;0;0;3.42;3.45;2;69;"invalid";"target"
306411;0;0;3.37;3.43;2;69;"invalid";"target"
306428;0;4;3.38;NA;2;69;"invalid";"target"
306444;0;0;3.4;3.55;2;69;"invalid";"target"
306461;0;0;3.4;3.55;2;69;"invalid";"target"
306477;4;4;NA;NA;2;69;"invalid";"target"
306494;0;0;3.38;3.35;2;69;"invalid";"target"
306511;0;0;3.44;3.49;2;69;"invalid";"target"
306527;0;0;3.46;3.49;2;69;"invalid";"target"
306544;0;0;3.41;3.47;2;69;"invalid";"target"
306561;0;0;3.42;3.48;2;69;"invalid";"target"
306577;0;0;3.39;3.47;2;69;"invalid";"target"
306594;0;0;3.44;3.41;2;69;"invalid";"target"
306611;0;0;3.41;3.48;2;69;"invalid";"target"
306627;0;0;3.41;3.46;2;69;"invalid";"target"
306644;0;0;3.4;3.51;2;69;"invalid";"target"
306661;0;0;3.44;3.45;2;69;"invalid";"target"
306677;0;0;3.49;3.46;2;69;"invalid";"target"
306694;0;0;3.49;3.51;2;69;"invalid";"target"
306711;0;0;3.46;3.53;2;69;"invalid";"target"
306727;0;0;3.47;3.55;2;69;"invalid";"target"
306744;0;0;3.45;3.47;2;69;"invalid";"target"
306761;0;0;3.41;3.53;2;69;"invalid";"target"
306777;0;0;3.52;3.51;2;69;"invalid";"target"
306794;0;0;3.44;3.53;2;69;"invalid";"target"
306811;0;0;3.47;3.53;2;69;"invalid";"target"
306827;0;0;3.59;3.44;2;69;"invalid";"target"
306844;0;0;3.47;3.53;2;69;"invalid";"target"
306860;0;0;3.48;3.49;2;69;"invalid";"target"
306877;0;0;3.55;3.42;2;69;"invalid";"target"
306894;0;0;3.52;3.51;2;69;"invalid";"target"
306910;0;0;3.53;3.56;2;69;"invalid";"target"
306927;0;0;3.55;3.51;2;69;"invalid";"target"
306944;0;0;3.48;3.53;2;69;"invalid";"target"
306960;0;0;3.47;3.54;2;69;"invalid";"target"
306977;0;0;3.61;3.49;2;69;"invalid";"target"
306994;0;0;3.44;3.56;2;69;"invalid";"target"
307010;0;0;3.46;3.6;2;69;"invalid";"target"
307027;0;0;3.6;3.59;2;69;"invalid";"target"
307044;0;0;3.42;3.51;2;69;"invalid";"target"
307060;0;0;3.42;3.54;2;69;"invalid";"target"
307077;0;0;3.47;3.51;2;69;"invalid";"target"
307094;0;0;3.45;3.52;2;69;"invalid";"target"
307110;0;0;3.41;3.54;2;69;"invalid";"target"
307127;0;0;3.43;3.4;2;69;"invalid";"target"
307144;0;0;3.36;3.52;2;69;"invalid";"target"
307160;0;0;3.45;3.49;2;69;"invalid";"target"
307177;0;0;3.41;3.52;2;69;"invalid";"target"
307194;0;0;3.37;3.57;2;69;"invalid";"target"
307210;0;0;3.43;3.58;2;69;"invalid";"target"
307227;0;0;3.39;3.48;2;69;"invalid";"target"
307244;0;0;3.4;3.48;2;69;"invalid";"target"
307260;0;0;3.44;3.48;2;69;"invalid";"target"
307277;0;0;3.39;3.57;2;69;"invalid";"target"
307294;0;0;3.4;3.51;2;69;"invalid";"target"
307310;0;0;3.41;3.54;2;69;"invalid";"target"
307327;0;0;3.42;3.5;2;69;"invalid";"target"
307343;0;0;3.39;3.55;2;69;"invalid";"target"
307360;0;0;3.42;3.56;2;69;"invalid";"target"
307377;0;0;3.44;3.53;2;69;"invalid";"target"
307393;0;0;3.45;3.51;2;69;"invalid";"target"
307410;0;0;3.48;3.49;2;69;"invalid";"target"
307427;0;0;3.43;3.55;2;69;"invalid";"target"
307443;0;0;3.45;3.55;2;69;"invalid";"target"
307460;0;0;3.5;3.56;2;69;"invalid";"target"
307477;0;0;3.46;3.54;2;69;"invalid";"target"
307493;0;0;3.45;3.52;2;69;"invalid";"target"
307510;0;0;3.55;3.51;2;69;"invalid";"target"
307527;0;0;3.46;3.58;2;69;"invalid";"target"
307543;0;0;3.44;3.55;2;69;"invalid";"target"
307560;0;0;3.45;3.57;2;69;"invalid";"target"
307577;0;0;3.46;3.59;2;69;"invalid";"target"
307593;0;0;3.47;3.5;2;69;"invalid";"target"
307610;0;0;3.54;3.51;2;69;"invalid";"target"
307627;0;0;3.41;3.56;2;69;"invalid";"target"
307643;0;0;3.4;3.64;2;69;"invalid";"target"
307660;0;0;3.48;3.67;2;69;"invalid";"target"
307677;0;0;3.45;3.61;2;69;"invalid";"target"
307693;0;0;3.41;3.53;2;69;"invalid";"target"
307710;0;0;3.47;3.51;2;69;"invalid";"target"
307727;0;0;3.39;3.48;2;69;"invalid";"target"
307743;0;0;3.38;3.49;2;69;"invalid";"target"
307760;0;0;3.44;3.47;2;69;"invalid";"target"
307777;0;0;3.37;3.46;2;69;"invalid";"target"
307793;0;0;3.36;3.42;2;69;"invalid";"target"
307810;0;0;3.42;3.43;2;69;"invalid";"target"
307827;0;0;3.35;3.46;2;69;"invalid";"target"
307843;0;0;3.33;3.55;2;69;"invalid";"target"
307860;0;0;3.44;3.42;2;69;"invalid";"target"
307876;0;0;3.38;3.61;2;69;"invalid";"target"
307893;0;0;3.43;3.59;2;69;"invalid";"target"
307910;0;0;3.33;3.56;2;69;"invalid";"target"
307926;0;0;3.34;3.71;2;69;"invalid";"target"
307943;0;0;3.43;3.7;2;69;"invalid";"target"
307960;0;0;3.34;3.72;2;69;"invalid";"target"
307976;0;0;3.35;3.58;2;69;"invalid";"target"
307993;0;0;3.48;3.57;2;69;"invalid";"target"
308010;0;0;3.34;3.67;2;70;"invalid";"baseline"
308026;0;0;3.35;3.73;2;70;"invalid";"baseline"
308043;0;0;3.44;3.78;2;70;"invalid";"baseline"
308060;0;0;3.35;3.66;2;70;"invalid";"baseline"
308076;0;0;3.32;3.75;2;70;"invalid";"baseline"
308093;0;0;3.4;3.5;2;70;"invalid";"baseline"
308110;0;0;3.38;3.66;2;70;"invalid";"baseline"
308126;0;0;3.35;3.67;2;70;"invalid";"baseline"
308143;0;0;3.45;3.66;2;70;"invalid";"baseline"
308160;0;0;3.37;3.78;2;70;"invalid";"baseline"
308176;0;0;3.43;3.67;2;70;"invalid";"baseline"
308193;0;0;3.37;3.63;2;70;"invalid";"baseline"
308210;0;0;3.38;3.61;2;70;"invalid";"baseline"
308226;0;0;3.43;3.58;2;70;"invalid";"baseline"
308243;0;0;3.38;3.59;2;70;"invalid";"baseline"
308260;0;0;3.38;3.56;2;70;"invalid";"baseline"
308276;0;0;3.5;3.55;2;70;"invalid";"baseline"
308293;0;0;3.4;3.61;2;70;"invalid";"baseline"
308310;0;0;3.39;3.61;2;70;"invalid";"baseline"
308326;0;0;3.5;3.65;2;70;"invalid";"baseline"
308343;0;0;3.43;3.5;2;70;"invalid";"baseline"
308360;0;0;3.44;3.48;2;70;"invalid";"baseline"
308376;0;0;3.45;3.49;2;70;"invalid";"baseline"
308393;0;0;3.42;3.44;2;70;"invalid";"baseline"
308409;0;0;3.5;3.43;2;70;"invalid";"baseline"
308426;0;0;3.43;3.52;2;70;"invalid";"baseline"
308443;0;0;3.43;3.47;2;70;"invalid";"baseline"
308459;0;0;3.45;3.5;2;70;"invalid";"baseline"
308476;0;0;3.45;3.47;2;70;"invalid";"baseline"
308493;0;0;3.44;3.52;2;70;"invalid";"baseline"
308509;0;0;3.58;3.53;2;70;"invalid";"baseline"
308526;0;0;3.48;3.54;2;70;"invalid";"baseline"
308543;0;0;3.46;3.53;2;70;"invalid";"baseline"
308559;0;0;3.47;3.54;2;70;"invalid";"baseline"
308576;0;0;3.43;3.69;2;70;"invalid";"baseline"
308593;0;0;3.4;3.49;2;70;"invalid";"baseline"
308609;4;4;NA;NA;2;70;"invalid";"baseline"
308626;0;0;3.24;3.47;2;70;"invalid";"baseline"
308643;0;0;3.36;3.57;2;70;"invalid";"baseline"
308659;0;0;3.25;3.57;2;70;"invalid";"baseline"
308676;0;0;3.56;3.69;2;70;"invalid";"baseline"
308693;0;0;3.61;3.78;2;70;"invalid";"baseline"
308709;0;0;3.59;3.84;2;70;"invalid";"baseline"
308726;0;0;3.53;3.68;2;70;"invalid";"baseline"
308743;0;0;3.52;3.9;2;70;"invalid";"baseline"
308759;0;0;3.48;3.87;2;70;"invalid";"baseline"
308776;0;0;3.5;3.76;2;70;"invalid";"baseline"
308793;0;0;3.53;3.73;2;70;"invalid";"baseline"
308809;0;0;3.56;3.69;2;70;"invalid";"baseline"
308826;0;0;3.55;3.65;2;70;"invalid";"baseline"
308843;0;0;3.53;3.66;2;70;"invalid";"baseline"
308859;0;0;3.58;3.68;2;70;"invalid";"baseline"
308876;0;0;3.51;3.68;2;70;"invalid";"baseline"
308893;0;0;3.51;3.65;2;70;"invalid";"baseline"
308909;0;0;3.51;3.66;2;70;"invalid";"baseline"
308926;0;0;3.51;3.66;2;70;"invalid";"baseline"
308942;0;0;3.53;3.69;2;70;"invalid";"baseline"
308959;0;0;3.53;3.69;2;70;"invalid";"baseline"
308976;0;0;3.5;3.63;2;70;"invalid";"baseline"
308992;0;0;3.56;3.63;2;70;"invalid";"baseline"
309009;0;0;3.6;3.63;2;70;"invalid";"baseline"
309026;0;0;3.5;3.68;2;70;"invalid";"baseline"
309042;0;0;3.49;3.62;2;70;"invalid";"baseline"
309059;0;0;3.51;3.63;2;70;"invalid";"baseline"
309076;0;0;3.5;3.61;2;70;"invalid";"baseline"
309092;0;0;3.54;3.56;2;70;"invalid";"baseline"
309109;0;0;3.56;3.55;2;70;"invalid";"baseline"
309126;0;0;3.55;3.63;2;70;"invalid";"baseline"
309142;0;0;3.54;3.67;2;70;"invalid";"baseline"
309159;0;0;3.51;3.71;2;70;"invalid";"baseline"
309176;0;0;3.5;3.61;2;70;"invalid";"baseline"
309192;0;0;3.46;3.64;2;70;"invalid";"baseline"
309209;0;0;3.5;3.61;2;70;"invalid";"baseline"
309226;0;0;3.53;3.62;2;70;"invalid";"baseline"
309242;0;0;3.52;3.67;2;70;"invalid";"baseline"
309259;0;0;3.51;3.66;2;70;"invalid";"baseline"
309276;0;0;3.54;3.62;2;70;"invalid";"baseline"
309292;0;0;3.53;3.69;2;70;"invalid";"baseline"
309309;0;0;3.54;3.68;2;70;"invalid";"baseline"
309325;0;0;3.52;3.65;2;70;"invalid";"baseline"
309342;0;0;3.53;3.7;2;70;"invalid";"baseline"
309359;0;0;3.55;3.68;2;70;"invalid";"baseline"
309375;0;0;3.55;3.63;2;70;"invalid";"baseline"
309392;0;0;3.57;3.67;2;70;"invalid";"baseline"
309409;0;0;3.59;3.65;2;70;"invalid";"baseline"
309642;0;0;3.65;3.79;2;70;"invalid";"cue"
309659;4;4;NA;NA;2;70;"invalid";"cue"
309675;0;0;3.73;3.9;2;70;"invalid";"cue"
309692;0;0;3.74;3.66;2;70;"invalid";"cue"
309709;0;0;3.87;3.66;2;70;"invalid";"cue"
309725;0;0;3.58;3.62;2;70;"invalid";"cue"
309742;0;0;3.56;3.69;2;70;"invalid";"cue"
309759;0;0;3.68;3.68;2;70;"invalid";"target"
309775;0;0;3.57;3.58;2;70;"invalid";"target"
309792;0;0;3.57;3.62;2;70;"invalid";"target"
309809;0;0;3.62;3.58;2;70;"invalid";"target"
309825;0;0;3.57;3.76;2;70;"invalid";"target"
309842;0;0;3.56;3.72;2;70;"invalid";"target"
309858;0;0;3.54;3.69;2;70;"invalid";"target"
309875;0;0;3.56;3.74;2;70;"invalid";"target"
309892;0;0;3.57;3.77;2;70;"invalid";"target"
309908;0;0;3.58;3.78;2;70;"invalid";"target"
309925;0;0;3.58;3.63;2;70;"invalid";"target"
309942;0;0;3.56;3.69;2;70;"invalid";"target"
309958;0;0;3.53;3.63;2;70;"invalid";"target"
309975;0;0;3.56;3.75;2;70;"invalid";"target"
309992;0;0;3.51;3.71;2;70;"invalid";"target"
310008;0;0;3.56;3.73;2;70;"invalid";"target"
310025;0;0;3.54;3.66;2;70;"invalid";"target"
310042;0;0;3.55;3.66;2;70;"invalid";"target"
310058;0;0;3.56;3.67;2;70;"invalid";"target"
310075;0;0;3.6;3.61;2;70;"invalid";"target"
310092;0;0;3.59;3.67;2;70;"invalid";"target"
310108;0;0;3.6;3.65;2;70;"invalid";"target"
310125;0;0;3.56;3.64;2;70;"invalid";"target"
310142;0;0;3.54;3.69;2;70;"invalid";"target"
310158;0;0;3.53;3.68;2;70;"invalid";"target"
310175;0;0;3.55;3.7;2;70;"invalid";"target"
310192;0;0;3.56;3.71;2;70;"invalid";"target"
310208;0;0;3.54;3.71;2;70;"invalid";"target"
310225;0;0;3.56;3.65;2;70;"invalid";"target"
310242;0;0;3.56;3.66;2;70;"invalid";"target"
310258;0;0;3.52;3.56;2;70;"invalid";"target"
310275;0;0;3.56;3.63;2;70;"invalid";"target"
310292;0;0;3.56;3.63;2;70;"invalid";"target"
310308;0;0;3.56;3.54;2;70;"invalid";"target"
310325;0;0;3.58;3.6;2;70;"invalid";"target"
310341;0;0;3.53;3.57;2;70;"invalid";"target"
310358;0;0;3.52;3.58;2;70;"invalid";"target"
310375;0;0;3.56;3.55;2;70;"invalid";"target"
310391;0;0;3.58;3.54;2;70;"invalid";"target"
310408;0;0;3.55;3.61;2;70;"invalid";"target"
310425;0;0;3.54;3.6;2;70;"invalid";"target"
310441;0;0;3.58;3.59;2;70;"invalid";"target"
310458;0;0;3.56;3.63;2;70;"invalid";"target"
310475;0;0;3.58;3.57;2;70;"invalid";"target"
310491;0;0;3.57;3.58;2;70;"invalid";"target"
310508;0;0;3.53;3.6;2;70;"invalid";"target"
310525;0;0;3.53;3.57;2;70;"invalid";"target"
310541;0;0;3.58;3.58;2;70;"invalid";"target"
310558;0;0;3.49;3.57;2;70;"invalid";"target"
310575;0;0;3.5;3.57;2;70;"invalid";"target"
310591;0;0;3.5;3.57;2;70;"invalid";"target"
310608;0;0;3.49;3.53;2;70;"invalid";"target"
